앨범ID,곡명,재생시간,가사
2,Hype Boy,02:56,"(1,2,3,4)
Baby, got me looking so crazy
빠져버리는 daydream
Got me feeling you
너도 말해줄래
누가 내게 뭐라든
남들과는 달라 넌
Maybe you could be the one
날 믿어봐 한번
I'm not looking for just fun
Maybe I could be the one
Oh baby
예민하대 나 lately
너 없이는 매일 매일이 yeah
재미없어 어쩌지
I just want you
Call my phone right now
I just wanna hear you're mine
‘Cause I know what you like boy
You're my chemical hype boy
내 지난날들은
눈 뜨면 잊는 꿈
Hype boy 너만 원해
Hype boy 내가 전해
And we can go high
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy
눈을 감아
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy
잠에 들려고 잠에 들려 해도
네 생각에 또 새벽 세 시 uh-oh
알려줄 거야 they can't have you no more
봐봐 여기 내 이름 써있다고
누가 내게 뭐라든
남들과는 달라 넌
Maybe you could be the one
날 믿어봐 한번
I'm not looking for just fun
Maybe I could be the one
Oh baby
예민하대 나 lately
너 없이는 매일 매일이 yeah
재미없어 어쩌지
I just want you
Call my phone right now
I just wanna hear you're mine
‘Cause I know what you like boy
You're my chemical hype boy
내 지난날들은
눈 뜨면 잊는 꿈
Hype boy 너만 원해
Hype boy 내가 전해
And we can go high
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy
눈을 감아
말해봐 yeah
느껴봐 mm mm
Take him to the sky
You know I hype you boy"
2,Cookie,03:53,"내가 만든 쿠키
너를 위해 구웠지
But you know that it ain’t for free, yeah
내가 만든 쿠키
너무 부드러우니
자꾸만 떠오르니
널 choco-chip으로
Sprinkle로
입맛 버리게 만들고 싶어
숨기고 있지만 널 더 보고 싶어
If you want it
You can get it
If you want it
네 목소리를 또 들려줘 boy
식사는 없어 배고파도
음료는 없어 목말라도
달콤한 맛만 디저트만 만
원하게 될 거 알잖아
식사는 없어 배고파도
음료는 없어 목말라도
달콤한 맛만 디저트만 만
원하게 될 거 알잖아
내가 만든 쿠키
너에게는 독이지
네 마음속을 녹이지
So good, yeah
Looking at my cookie
역시 향기부터 다르니 (Taste it)
한입은 모자라니
널 choco-chip으로
Sprinkle로
정신 못 차리게 만들고 싶어
숨기고 있지만 널 더 보고 싶어
If you want it
You can get it
If you want it
네 목소리를 또 들려줘 boy
식사는 없어 배고파도
음료는 없어 목말라도
달콤한 맛만 디저트만 만
원하게 될 거 알잖아
식사는 없어 배고파도
음료는 없어 목말라도
달콤한 맛만 디저트만 만
원하게 될 거 알잖아
Bet you know
Bet you know
Bet you know I
레시핀 없어 딴 데서는 못 찾아
Take it
Don't break it
I wanna see you taste it
Sugar, got sugar
난 재료 안 아끼지
Bet you know
Bet you know
Bet you know I
네 다이어트를 망치고 싶어 나
Take it
Don’t break it
I wanna see you taste it
Sugar, got sugar
Bet you want some
식사는 없어 배고파도
음료는 없어 목말라도
달콤한 맛만 디저트만 만
원하게 될 거 알잖아
식사는 없어 배고파도
음료는 없어 목말라도
달콤한 맛만 디저트만 만
원하게 될 거 알잖아
Yeah yo
Yeah yo
Mm mm
Yeah yo
Yeah yo
Mm mm
내가 만든 쿠키
Come and take a lookie
우리 집에만 있지 놀러 와
얼마든지 굽지
그런데 너 충치
생겨도 난 몰라
내가 만든 쿠키
Come and take a lookie
우리 집에만 있지 놀러 와
얼마든지 굽지
그런데 너 충치
생겨도 난 몰라"
2,Hurt,02:55,"보고 싶은 생각에
들어간 우리 창에
나는 말을 거는데
보내지는 않을래
느린 한마디보다
조용함이 더 좋아
기다리고 있지만
매일 이런 건 아냐
난 재미없어 게임 같은 건
다 필요 없어 아무리 좋아도 널 no
말로만은 지겨운걸
먼저 와서 보여줘
먼저 와서 보여줘
'Cause I'm not gonna be the one to get hurt
Hurt (nah, nah)
I'm not gonna be the one to get hurt
Hurt (nah, nah)
I'm not gonna be the one to get hurt
Hurt (oh, oh, ooh)
I'm not gonna be the one to get hurt (oh, oh, ooh)
I'm not gonna be the one to get hurt (oh, oh, ooh)
I'm not gonna be the one to get hurt (oh, oh, ooh)
매일 잠들기 전에
그리고 또 아침에
쥐고 있는 내 손엔
너없는 화면인데
느린 한마디보다
조용함이 더 좋아
기다리고 있지만
매일 이런 건 아냐
난 재미없어 게임 같은 건
다 필요없어 아무리 좋아도 널 no
말로만은 지겨운걸
먼저 와서 보여줘
먼저 와서 보여줘
'Cause I'm not gonna be the one to get hurt
Hurt (nah, nah)
I'm not gonna be the one to get hurt
Hurt (nah, nah)
I'm not gonna be the one to get hurt
Hurt (oh, oh, ooh)
Hurt (oh, oh, ooh)
여기까지야
네가 와있는 곳은
너무 멀었어
I'm not gonna be the one to get hurt
여기까지야
네가 와있는 곳은
너무 멀었어
I'm not gonna be the one to get hurt"
3,Cheshire,03:02,"Lalala lalala lalalalala 
Lalala
Lalala lalalalala

또 너는 ask me
무슨 생각을 하고 있는지 
Not my business 나도 날 몰라
내 마음 따라 playing

좋긴 좋은데 love or like
숨었다가도 나타나 yayaya 
맞고 틀린 게 어딨지
Cheshire처럼 it's all right

자꾸 물어보면 boring
뭐든 내 맘대로 play a trick
정해진 답은 없어 you want to know

원한다면 힌틀 줄게
나머진 free 하게 날
네 마음속에
풀어놔 줘 lalalalala

Hey, why so serious?
보이는 것 그대로 날 믿어봐
어렵게 생각 마 
Nothing's wrong, right? 
Can you see me?

Hey, why so curious?
머리 말고 네 느낌을 믿어봐
심각해지지 마
Anything's right!
Lalalalala

내 미소는 이상하지 
그래도 너는 like me
Yeah feel so free
눈 감음 사라지지 미소는 남겨둘게

어둠 속에 반짝인 eyes 
누군간 날 조명 삼아
길을 찾아낼 지도 I wanna go
봐 봐, 봐 봐, 잘 찾아봐

Follow 이제 다음 story
여전히 너는 wondering
그런 표정 Lalalalala

Hey, why so serious?
보이는 것 그대로 날 믿어봐
어렵게 생각 마 
Nothing's wrong, right? 
Can you see me?

Hey, why so curious?
머리 말고 네 느낌을 믿어봐
심각해지지 마
Anything's right!
Lalalalala

Lalala lalala lalalalala 
Lalala
Lalala lalalalala
Why so serious?

Lalala lalala lalalalala 
Lalala
Lalala lalalalala 
Why so curious?

내 뒤에 가려진 
내 맘 사실 나도 몰라 what I want
대체 왜 그게 중요해
We're gonna do it right
Will you join me?

네 앞에 펼쳐진
이 순간을 즐기면 돼 이대로
Nothing's wrong, Nothing's right
Lalalalala 

Lalala lalala lalalalala 
Lalala
Lalala lalalalala
Why so serious?

Lalala lalala lalalalala 
Lalala
Lalala lalalalala 
Why so curious?

Lalala lalalalala"
3,Snowy,02:53,"몰아치는 꿈 속으로 와
눈 앞이 온통 나로 덮인 채로
헤매게 될 환상 속으로
Now ah ah ah
널 위한 막이 여기 올라
Don't you wanna be the star of my own show?
Yeah yeah yeah

휩쓸린 걸음 넌 거부 못 해
Just follow 방향은 내가 정해
왜 쉽게 스쳐갈 나를 기대해
네 전불 뺏을 텐데 I like that

시작은 so sweet
사뿐 내린 첫 눈 같이
갈수록 stormy
Don't be scary, don't be scary
방심한 순간
끝도 없이 뒤덮이지
Never stop walking

몰아치는 꿈 속으로 와
눈 앞이 온통 나로 덮인 채로
헤매게 될 환상 속으로
Now ah ah ah
널 위한 막이 여기 올라
Don't you wanna be the star of my own show?

Nana nananana
Nananana nananana
Nana nananana
Nananana nanana

Must be a good boy
갇힌 줄 모르는 fool boy
왜 아직 몰라
You'll never break all my rules, ah

겁먹은 듯이 휘청인 Step
차가운 감각도 다 잊은 채
은근한 호기심 나를 향해
한 치 앞 모르는 채

네 맘은 So sick
뻗은 손이 아리겠지
매서운 Feeling
어지러이 널 흔들지
그래도 don't stop
사랑이 늘 그런 거지
Never stop walking

깨지 못할 꿈 속으로 와
두 발이 오직 내게 묶인 채로
춤추게 될 환상 속으로
Now ah ah ah
널 위한 무대 위로 올라
Don't you wanna be the star of my own show
Ah ah ah

Nana nananana
Nananana nananana
Nana nananana
Nananana nanana
Nana nananana
Nananana nananana
Nana nananana
Nananana nanana

쌓인 내 맘에
찍힌 발자국 오직 너뿐이잖아
달아나도 넌 내 안인 걸 Oh

깨지 못할 꿈 속으로 와
두 발이 오직 내게 묶인 채로
춤추게 될 환상 속으로
Now ah ah ah
널 위한 무대 위로 올라
Don't you wanna be the star of my own show
Ah ah ah

Nana nananana
Nananana nananana
Nana nananana
Nananana nanana
Nana nananana
Nananana nananana
Nana nananana
Nananana nanana"
3,Freaky,02:55,"Na na yeah uh
No no no no no no

말꼬릴 붙잡고 늘여
유치한 그 패턴
배려 없는 태도
투정만 늘어가 너

반복되는 감정 낭비
바닥까지 wasted
봐줄수록 crazy
애처럼 떼만 쓰는 꼴

I hate that, hate that
아 정말 왜 이래 왜 이래
네 입으로 뱉은 fake
그 대가는 pain

넌 뼛속까지 it's freaky
지긋지긋 해 so tricky
울어도 뭐 어림없지
혼자가 딱 어울리니
See how I'll leave it
멍청한 네겐 no need say
무시가 정답인 듯해
I'm in my zone
Just leave me alone

한껏 찡그려진 두 눈썹
불쌍한 척하는 shaky voice
Hold on 더는 선을 넘지 말기
You know 남은 기회까지 miss it
Cut cut cut
너를 cut it out now
Better walk walk walk
제발 좀 walk out of my life

All done
이미 끝나 버린 사이에
뭐 그리 할 말이 많아?

Hate that, hate that
아 정말 왜 이래 왜 이래
네 잘난 사랑은 fail
자 여기서 end

넌 뼛속까지 it's freaky
지긋지긋 해 so tricky
울어도 뭐 어림없지
혼자가 딱 어울리니
See how I'll leave it
멍청한 네겐 no need say
무시가 정답인 듯해
I'm in my zone
Just leave me alone

Hey boy 네가 자처한 일이니
혹시나 작은 기대 따위는 말길
Yeah 뒤늦게 후회하니? cry baby
Uh 너를 버리고 난 set me free
아픔은 너의 몫일 테니 babe

넌 뼛속까지 it's freaky
지긋지긋 해 so tricky
울어도 뭐 어림없지
혼자가 딱 어울리니
See how I'll leave it
멍청한 네겐 no need say
무시가 정답인 듯해
I'm in my zone
Just leave me alone

Ay ay 어서 물러나 물러나
Ay ay 여기까진 걸 너와 나 
Ay ay 전부 끝이나 끝이나
I'm in my zone
Just leave me alone

Ay ay 어서 물러나 물러나
Ay ay 여기까진 걸 너와 나 
Ay ay 전부 끝이나 끝이나
I'm in my zone
Just leave me alone"
3,Boys Like You,03:43,"Why you calling me up saying sorry again
Already told you we're done
What didn't you get?
Don't forget you're the one 
that tried to get with my friends
the end the end the end the end

Well you must be going crazy 
thinking I'll be back, I'm sorry
Cause you're crying like a baby 
but do I look like your mommy?
Take a look into that mirror 
if you wonder why you lost me
gotta sit down and shut up
you did it to yourself

Boy, gonna diss me? Boy, I'm so pissed
Boy, gonna miss me, Boy, you are dismissed
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)
Boy, wanna date me? Boy, outta date, yeah
Boy, wanna “What? No!” Boy, outta my way
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)

I see through sweet little lies and every excuse
when you start every fight, the blame is on you
one red flag and I'm gone already onto
the next the next the next

well you must be going crazy
thinking I'll be back, I'm sorry
cause you're crying like a baby 
but do I look like your mommy?
take a look into that mirror 
if you wonder why you lost me
gotta sit down and shut up
you did it to yourself

Boy, gonna diss me? Boy, I'm so pissed
Boy, gonna miss me, Boy, you are dismissed
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)
Boy, wanna date me? Boy, outta date, yeah
Boy, wanna “What? No!” Boy, outta my way
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)

You can raise your voice, 
but know that you have no choice
don't care what you do (you)
You can raise your voice, 
but know that you have no choice
don't care what you do (you)

so turn around, walk away
you made ur bed, so u gotta lay
get outta my way

Boy, gonna diss me? Boy, I'm so pissed
Boy, gonna miss me. Boy, you are dismissed
Cuz I don't fall for boys like you (I don't fall for)
Cuz I don't fall for boys like you (I don't fall for)
Boy, wanna date me? Boy, outta date, yeah
Boy, wanna “What? No!” Boy, outta my way
Cuz I don't fall for boys like you (I don't fall for)
Cuz I don't fall for boys like you (I don't fall for)

You can raise your voice, 
but know that you have no choice
don't care what you do (you)
You can raise your voice, 
but know that you have no choice
don't care what you do (you)

Oh you"
4,The Hydra,01:44,"Do you think I'm fragile?
私の首を切ってみて
어디 한번 날 부숴봐
Do you think I'm bad?
그러면 날 추락시켜봐
私を燃やしてみて
私を黒い海に投げてみて
몇 번이고 다시
Again and again
もう一度もう一度
I'm antifragile
I
私は
나는
I'm antifragile
다시 살아나
추락하며 추는 춤
ミスや失敗を隠さない
I am not afraid of storms,
for I am learning how to sail my ship
나는 점점 더 더 더 강해져
I'm antifragile
I'm antifragile
I'm antifragile
I'm antifragile"
4,ANTIFRAGILE,03:04,"Anti ti ti ti fragile fragile 
Anti ti ti ti fragile 
Anti ti ti ti fragile fragile 
Antifragile antifragile

가시밭길 위로 riding you made me boost up 
거짓으로 가득 찬 party 가렵지도 않아 
내 뒤에 말들이 많아 나도 첨 듣는 내 rival 
모두 기도해 내 falling 그 손 위로 I’mma jump in 
Yes gimme that

걸어봐 위엄 like a lion 눈빛엔 거대한 desire 
더 부어 gasoline on fire 불길 속에 다시 날아 rising
잊지 마 내가 두고 온 toe shoes 무슨 말이 더 필요해 
무시 마 내가 걸어온 커리어 
I go to ride till I die die

더 높이 가줄게 내가 바랐던 세계 젤 위에 
떨어져도 돼 I’m antifragile antifragile 
난 지금 on my way 갖다버려 줘 너의 fairy tale 
Now you know my name 
I’m antifragile antifragile

Anti ti ti ti fragile fragile 
Anti ti ti ti fragile 
Anti ti ti ti fragile fragile 
Antifragile antifragile

“Lovey lovey lovey dovey dovey dovey” 
멋대로 정하네 나란 애에 대해 
I don't know what to say I can't feel it 
뜨거운 관심은 환영 귀여운 질투는 go ahead 
줄 달린 인형은 no thanks 내 미랠 쓸 나의 노래 
Yes gimme that

걸어봐 위엄 like a lion 눈빛엔 거대한 desire 
더 부어 gasoline on fire 불길 속에 다시 날아 rising
잊지 마 내가 두고 온 toe shoes 무슨 말이 더 필요해 
무시 마 내가 걸어온 커리어 
I go to ride till I die die

더 높이 가줄게 내가 바랐던 세계 젤 위에 
떨어져도 돼 I’m antifragile antifragile 
난 지금 on my way 갖다버려 줘 너의 fairy tale 
Now you know my name 
I’m antifragile antifragile

Anti ti ti ti fragile fragile 
Anti ti ti ti fragile 
Anti ti ti ti fragile fragile 
Antifragile antifragile

We can break it baby 
Rock it twist it lock it baby 
All I know is you can’t chain me 
‘Cause I’m gonna break out gonna gonna break out out 
We can break it baby 
Rock it twist it lock it baby 
All I know is you can’t chain me 
'Cause I’m gonna break out gonna gonna break out out

더 높이 가줄게 내가 바랐던 세계 젤 위에 
떨어져도 돼 I’m antifragile antifragile 
난 지금 on my way 갖다버려 줘 너의 fairy tale 
Now you know my name 
I’m antifragile antifragile

Anti ti ti ti fragile fragile 
Anti ti ti ti fragile 
Anti ti ti ti fragile fragile 
Antifragile antifragile"
4,Impurities,03:16,"Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities
천천히 밟아가 경계선을 넘어가
검게 휩싸인 욕망들의 deep sign
가시밭길 위로 상처투성이로 가
So natural invincible
Ooh yeah don't wanna hide
Ooh yeah 과감히 fight
상처로 가득한 단단한 불투명함
So natural 아름다워
I can see 선명해지는 desire
So here's my key
괜찮아 no matter what you say
Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities
Goodness 혹은 badness
이건 magic 아님 tragic
다친대도 다시 try it oh
심장의 빛깔은 마치 crimson
타오를 듯한 내 안의 passion
모험의 증거는 마치 necklace
나를 더 빛나게 해
I can see 펼쳐진 destinations
So here's my key
괜찮아 no matter what you say
Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities
짙어지는 욕망은 핏빛
끝을 알 수 없는 내 wishes
아름다워 난 with my scratches
Just because it's what I am
시련 속에서 커진 power
겁내지 않아 덮친 shadow
다 이뤄 내 desire
Just because it's what I am
Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities"
4,No Celestial,02:46,"천사 같은 완벽함은 bye
틀에 박힌 fantasy
발칙하게 시작해 내 fight
Rule은 필요 없잖니 owww!
Fake wings
내 손으로 tear off
Time's up
두 발이 닿는 순간
Just wanna live a real life
솔직한 내 목소리를 들어줘
Ain't no fear 난 이 순간 now
떨어져 down to earth
Woo I'm no fxxxin' angel
I'm no fxxxin' goddess
난 나일 뿐이야
Hold me tight
어지러운 세상 꽉 잡아줘 항상
Because you're by my side
멋대로 던져대는 시끄러운 얘기들
건질 게 없네 한 귀로 흘려
소란한 세상 속에 내 목소린 volume up
I'm sick and tired I'm so so done
I'm sick and tired but not alone
Fake wings
내 손으로 tear off
Time's up
두 발이 닿는 순간
Just wanna live a real life
솔직한 내 목소리를 들어줘
Ain't no fear 난 이 순간 now
떨어져 down to earth
Woo I'm no fxxxin' angel
I'm no fxxxin' goddess
난 나일 뿐이야
Hold me tight
어지러운 세상 꽉 잡아줘 항상
Because you're by my side
I I I I I I'm not afraid
Ah ah ah yeah (down to earth)
I I I I I I'm not afraid
Ah ah ah yeah (down to earth)
Just wanna show you everything
언제나 있는 그대로 믿어줘
Ain't no fear 난 이 순간 now
떨어져 down to earth
Woo I'm no fxxxin' angel
I'm no fxxxin' goddess
난 나일 뿐이야
Hold me tight
어지러운 세상 꽉 잡아줘 항상
Because you're by my side"
4,Good Parts (when the quality is bad but I am),02:36,"I just wanna love myself 난
좋을 때도 나쁠 때도
Love my weakness
화려했던 기대와는 달리 왠지 볼품없다 해도
Find the good parts the good parts
얄궂은 phone 화면 위로
애꿎은 내 손가락만
틱 틱 oh my 기분은 falling down
Pic of mine zoom in out pretend I'm fine
I just wanna love myself 난
좋을 때도 나쁠 때도
Love my weakness
화려했던 기대와는 달리 왠지 볼품없다 해도
Find the good parts the good parts
Ooh good good ooh good good
Ooh 실수해도 좋아 find the good parts
Ooh good good ooh good good
Ooh 이대로도 좋아 find the good parts
모든 게 so blurry 허나 바랜 polaroid
그게 때로는 better than the 4K cam
흐릿한 내 맘을 아름답게 해
I just wanna love myself 난
좋을 때도 나쁠 때도
Love my weakness
화려했던 기대와는 달리 왠지 볼품없다 해도
Find the good parts the good parts
Like a film 아련히 남을
오늘을 wanna share
좀 흐릿한 나
창피한 reels 마주 볼 courage
그거면 충분해
'Cause I don't wanna blame my weakness
있는 그대로의 나를 사랑할래
화려했던 기대와는 달리 왠지 볼품없다 해도
Love my bad parts my bad parts
Ooh good good ooh good good
Ooh 실수해도 좋아 find the good parts
Ooh good good ooh good good
Ooh 이대로도 좋아 find the good parts
Good good ooh good good
Ooh 실수해도 좋아 find the good parts"
5,오르트구름,03:26,"어둠만이 나의 전부였던 동안
숨이 벅차도록 달려왔잖아
Never say 'time's up'
경계의 끝자락
내 끝은 아니니까
울타리 밖에 일렁이는 무언가
그 아무도 모르는 별일지 몰라
I wanna wanna be there
I'm gonna gonna be there
벅찬 맘으로 이 궤도를 벗어나
Let's go
새로운 길의 탐험가
Beyond the road
껍질을 깨뜨려버리자
두려움은 이제 거둬
오로지 나를 믿어
지금이 바로 time to fly
두 눈 앞의 끝 사뿐 넘어가
한계 밖의 trip 짜릿하잖아
녹이 슨 심장에 쉼 없이 피는 꿈
무모하대도 믿어 난
누구도 본 적 없는 낯선 우주 속에
겁 없이 뛰어들어 fall (fall) fall (fall)
답답한 가슴 안에
불꽃을 피워낼래
shine and bright
곧 잡힐 듯이 반짝이던 무언가
꼭 달릴수록 멀어져도 난 좋아
I never never give up
I'm getting getting better
여정은 이미 시작된 지 오래야
Let's go
끝이라 생각한 순간
Beyond the road
넓은 세상이 날 감싸 안아
때로는 느릿해도
가끔은 지친대도
멈추지 않고 let me fly
두 눈 앞의 끝 사뿐 넘어가
한계 밖의 trip 짜릿하잖아
녹이 슨 심장에 쉼 없이 피는 꿈
무모하대도 믿어 난
누가 뭐래도 믿어 난
Go 다치고 망가져 버거워진 항해
Go 숨 한 번 고르고 이어가면 OK
구름 너머 세상을 내 품에 안을래
두 눈 앞의 끝 사뿐 넘어가
한계 밖의 trip 짜릿하잖아
녹이 슨 심장에 쉼 없이 피는 꿈
무모하대도 믿어 난
나의 여정을 믿어 난"
5,살별,03:15,"c/2022YH
발견으로 태어날 테니
이렇게만 적을래
깨지고 부딪혀도
나 가는 길에는 차질 없어
가끔 외롭긴 해도
저 멀리 푸른 점에
잘 살고 있는 사람들은
끝없이 여길 동경하겠지
살별의 그림자가
돌덩이에 지나지 않더라도
타오를 거야 궤도에 존재하는 이유
이 비행의 끝에는
분명 너의 소원이 될 거라고
작은 목소리로 우리에 축복을 빌어볼게
질문은 접어두자
지금 이순간 의심은 없어
목적을 확실하게
왜 빙빙 맴도냐고
그런 말을 들을 시간 없어
사실이 아니란 걸 알아
살별의 그림자는
뜨겁게 녹아가는 얼음 속에
타오를 거야 궤도에 존재하는 이유
이 여정의 끝에서
분명 너의 미래가 될 테니까
작은 목소리로 우리에 축복을 빌어줘
한 순간에 사라질 무력한 우주 먼지에는
세상에 새겨질 서로 다른 이야기가 있어
하고 싶었던 중요한 얘기가 있어
듣기만 해줘도 돼
영원이란 것 그 속에 잠들어 버린대도
나를 잊지 말아 줘
뜨겁게 타오를 때에
네 곁에 있을게
살별의 그림자가
돌덩이에 지나지 않더라도
밝게 타올라 궤도에 존재하고 싶어
이 비행의 끝에서
하나 너의 소원을 들어줄게
아마 그건 네가 가졌던 힘과 용기일 거야"
5,물의 여행,02:54,"한순간 사라진 cloud
오래 기다려 왔어
담장 밖 쏟아진 light
젖어 있던 몸을 펴
아직은 그저 한줄기의
미약한 가능성이지만
흐르고 흘러 언젠가는 멀리
바다로 나가볼 거야
Say hi 다가오는 온 세상을 향해
get set 자 몸을 던질 거야
Run
Just run
It's time
for life ah
수면 위 빗방울같이
I'm falling down
원을 그려 끝없이
멈추지 않을 이 두드림
I'm falling down
움푹이 패인 상처들을
또 한 번 보듬고 일어나
천 개의 물방울이 되어
결국 절벽을 지나갈 테니
Say bye 고여 있던 나의 어제에게
get back 안녕을 건넬 거야
Run
Just run
It's time
for life ah
수 없이 많은 길이
여기 열려 있잖아
두려움은 흘려버려
긴 여행 끝에
마주할 나의 Wish
Run
Just run
모든 걸 뚫고 바다로 나아가
It's time
for life
Everything is gonna be all right
난
떠나
It's time
for life"
5,"반짝, 빛을 내",03:29,"오랜만이야
푸르르게 밝아 오는 아침의 소리
그래 딱 오늘이 좋겠어 난
꾸깃꾸깃한 이불 겹겹이
차곡차곡 쌓여 있던 이 눅눅함
이제는 보내줄까 해
그래도 될까?
벅찬 맘에 웃고
때론 지쳐 눈물짓던 날의
소중했던 모든 건
사라지지 않는 걸
내 안에 있어
닫힌 문을 열고
익숙한 듯 낯선 풍경 속에
걸음걸음 디디며
칠흑같은 순간
반짝 빛을 내
하나 하나
온몸으로 느끼면서
앞으로 가려 해
좁은 방 밖에 쏟아진
햇살을 따라
벅찬 맘에 웃고
때론 지쳐 눈물짓던 날의
소중했던 모든 건
사라지지 않는 걸
내 안에 있어
닫힌 문을 열고
익숙한 듯 낯선 풍경 속에
걸음걸음 디디며
칠흑같은 순간
반짝 빛을 내
아름답게 반짝 빛을 내
끝이라는 건 늘 시작보다 더
힘든 걸 알아
그늘졌던 텅 빈 맘을 가득히 채워
더 밝게 빛나
손에 쥐고 싶어
누구보다 간절했던 내게
전부였던 모든 건
사라지지 않아
내 안에 있어
어깨 뒤로 보낸 (뒤로 보낸 어제와)
어제들에 작별 인살 건네 (걸음걸음이)
걸음걸음 디디며
나도 모른 순간
반짝 빛을 내"
5,6년 230일,03:28,"tv만 보는 이 공기가
불편해진 건 조금 된 얘기
두근거리던 심장박동이
식었다고 하기엔 별일이 없어
어떤 뉴스에서 읊어주던데
6년 230일 남았대
이번엔 좀 심각하던데
들었어 우리 몫이래
Tik-Tok Tik-Tok
멈춰버린 너와 나
남은 시간은 6년 230일
Tik-Tok Tik-Tok
초침은 또 움직여
So let's walk and talk
우린 사랑해야 해
꿈꿔 왔던 것관 달라도
시작점에선 우리도 예외 없었지
왠지 특별한 시계 같아서
속도를 조절할 수 있을 거라 생각했어
이젠 이해하려고 해봐도
아마 왜 그랬는진 모르고
하나라 여기던 둘이라
무덤덤해진 거겠지
Tik-Tok Tik-Tok
멈춰버린 너와 나
남은 시간은 6년 230일
Tik-Tok Tik-Tok
초침은 또 움직여
So let's walk and talk
우린 사랑해야 해
어떤 뉴스에서 읊어주던데
6년 230일 남았대
이번엔 좀 심각하던데
Will you kiss me? It's just you and me"
