앨범ID,곡명,재생시간,가사
2,Hype Boy,02:56,"['1,2,3,4', 'baby, got me looking so crazy', '빠져버리는 daydream', 'got me feeling you', '너도 말해줄래', '누가 내게 뭐라 든', '남들과는 달라 넌', 'maybe you could be the one', '날 믿어봐 한번', ""i'm not looking for just fun"", 'maybe i could be the one', 'oh baby', '예민하대 나 lately', '너 없이는 매일매일이 yeah', '재미없어 어쩌지', 'i just want you', 'call my phone right now', ""i just wanna hear you're mine"", '‘cause i know what you like boy', ""you're my chemical hype boy"", '내 지난날들은', '눈 뜨면 잊는 꿈', 'hype boy 너만 원해', 'hype boy 내가 전해', 'and we can go high', '말해봐 yeah', '느껴봐 mm mm', 'take him to the sky', 'you know i hype you boy', '눈을 감아', '말해봐 yeah', '느껴봐 mm mm', 'take him to the sky', 'you know i hype you boy', '잠에 들려고 잠에 들려 해도', '네 생각에 또 새벽 세 시 uh-oh', ""알려줄 거야 they can't have you no more"", '봐봐 여기 내 이름 쓰여있다고', '누가 내게 뭐라 든', '남들과는 달라 넌', 'maybe you could be the one', '날 믿어봐 한번', ""i'm not looking for just fun"", 'maybe i could be the one', 'oh baby', '예민하대 나 lately', '너 없이는 매일매일이 yeah', '재미없어 어쩌지', 'i just want you', 'call my phone right now', ""i just wanna hear you're mine"", '‘cause i know what you like boy', ""you're my chemical hype boy"", '내 지난날들은', '눈 뜨면 잊는 꿈', 'hype boy 너만 원해', 'hype boy 내가 전해', 'and we can go high', '말해봐 yeah', '느껴봐 mm mm', 'take him to the sky', 'you know i hype you boy', '눈을 감아', '말해봐 yeah', '느껴봐 mm mm', 'take him to the sky', 'you know i hype you boy']"
2,Cookie,03:53,"['내가 만든 쿠키', '너를 위해 구웠지', 'but you know that it ain’t for free, yeah', '내가 만든 쿠키', '너무 부드러우니', '자꾸만 떠오르니', '널 choco-chip으로', 'sprinkle로', '입맛 버리게 만들고 싶어', '숨기고 있지만 널 더 보고 싶어', 'if you want it', 'you can get it', 'if you want it', '네 목소리를 또 들려줘 boy', '식사는 없어 배고파도', '음료는 없어 목말라도', '달콤한 맛만 디저트만 만', '원하게 될 거 알잖아', '식사는 없어 배고파도', '음료는 없어 목말라도', '달콤한 맛만 디저트만 만', '원하게 될 거 알잖아', '내가 만든 쿠키', '너에게는 독이지', '네 마음속을 녹이지', 'so good, yeah', 'looking at my cookie', '역시 향기부터 다르니 taste it', '한입은 모자라니', '널 choco-chip으로', 'sprinkle로', '정신 못 차리게 만들고 싶어', '숨기고 있지만 널 더 보고 싶어', 'if you want it', 'you can get it', 'if you want it', '네 목소리를 또 들려줘 boy', '식사는 없어 배고파도', '음료는 없어 목말라도', '달콤한 맛만 디저트만 만', '원하게 될 거 알잖아', '식사는 없어 배고파도', '음료는 없어 목말라도', '달콤한 맛만 디저트만 만', '원하게 될 거 알잖아', 'bet you know', 'bet you know', 'bet you know i', '레시핀 없어 딴 데서는 못 찾아', 'take it', ""don't break it"", 'i wanna see you taste it', 'sugar, got sugar', '난 재료 안 아끼지', 'bet you know', 'bet you know', 'bet you know i', '네 다이어트를 망치고 싶어 나', 'take it', 'don’t break it', 'i wanna see you taste it', 'sugar, got sugar', 'bet you want some', '식사는 없어 배고파도', '음료는 없어 목말라도', '달콤한 맛만 디저트만 만', '원하게 될 거 알잖아', '식사는 없어 배고파도', '음료는 없어 목말라도', '달콤한 맛만 디저트만 만', '원하게 될 거 알잖아', 'yeah yo', 'yeah yo', 'mm mm', 'yeah yo', 'yeah yo', 'mm mm', '내가 만든 쿠키', 'come and take a lookie', '우리 집에만 있지 놀러 와', '얼마든지 굽지', '그런데 너 충치', '생겨도 난 몰라', '내가 만든 쿠키', 'come and take a lookie', '우리 집에만 있지 놀러 와', '얼마든지 굽지', '그런데 너 충치', '생겨도 난 몰라']"
2,Hurt,02:55,"['보고 싶은 생각에', '들어간 우리 창에', '나는 말을 거는데', '보내지는 않을래', '느린 한마디보다', '조용함이 더 좋아', '기다리고 있지만', '매일 이런 건 아냐', '난 재미없어 게임 같은 건', '다 필요 없어 아무리 좋아도 널 no', '말로만은 지겨운걸', '먼저 와서 보여줘', '먼저 와서 보여줘', ""'cause i'm not gonna be the one to get hurt"", 'hurt nah, nah', ""i'm not gonna be the one to get hurt"", 'hurt nah, nah', ""i'm not gonna be the one to get hurt"", 'hurt oh, oh, ooh', ""i'm not gonna be the one to get hurt oh, oh, ooh"", ""i'm not gonna be the one to get hurt oh, oh, ooh"", ""i'm not gonna be the one to get hurt oh, oh, ooh"", '매일 잠들기 전에', '그리고 또 아침에', '쥐고 있는 내 손엔', '너 없는 화면인데', '느린 한마디보다', '조용함이 더 좋아', '기다리고 있지만', '매일 이런 건 아냐', '난 재미없어 게임 같은 건', '다 필요 없어 아무리 좋아도 널 no', '말로만은 지겨운걸', '먼저 와서 보여줘', '먼저 와서 보여줘', ""'cause i'm not gonna be the one to get hurt"", 'hurt nah, nah', ""i'm not gonna be the one to get hurt"", 'hurt nah, nah', ""i'm not gonna be the one to get hurt"", 'hurt oh, oh, ooh', 'hurt oh, oh, ooh', '여기까지야', '네가 와있는 곳은', '너무 멀었어', ""i'm not gonna be the one to get hurt"", '여기까지야', '네가 와있는 곳은', '너무 멀었어', ""i'm not gonna be the one to get hurt""]"
3,Cheshire,03:02,"['lalala lalala lalalalala ', 'lalala', 'lalala lalalalala', '또 너는 ask me', '무슨 생각을 하고 있는지 ', 'not my business 나도 날 몰라', '내 마음 따라 playing', '좋긴 좋은데 love or like', '숨었다가도 나타나 yayaya ', '맞고 틀린 게 어딨지', ""cheshire처럼 it's all right"", '자꾸 물어보면 boring', '뭐든 내 맘대로 play a trick', '정해진 답은 없어 you want to know', '원한다면 흰 틀 줄게', '나머진 free 하게 날', '네 마음속에', '풀어놔 줘 lalalalala', 'hey, why so serious?', '보이는 것 그대로 날 믿어봐', '어렵게 생각 마 ', ""nothing's wrong, right? "", 'can you see me?', 'hey, why so curious?', '머리 말고 네 느낌을 믿어봐', '심각해지지 마', ""anything's right!"", 'lalalalala', '내 미소는 이상하지 ', '그래도 너는 like me', 'yeah feel so free', '눈 감음 사라지지 미소는 남겨둘게', '어둠 속에 반짝인 eyes ', '누군 간 날 조명 삼아', '길을 찾아낼 지도 i wanna go', '봐 봐, 봐 봐, 잘 찾아봐', 'follow 이제 다음 story', '여전히 너는 wondering', '그런 표정 lalalalala', 'hey, why so serious?', '보이는 것 그대로 날 믿어봐', '어렵게 생각 마 ', ""nothing's wrong, right? "", 'can you see me?', 'hey, why so curious?', '머리 말고 네 느낌을 믿어봐', '심각해지지 마', ""anything's right!"", 'lalalalala', 'lalala lalala lalalalala ', 'lalala', 'lalala lalalalala', 'why so serious?', 'lalala lalala lalalalala ', 'lalala', 'lalala lalalalala ', 'why so curious?', '내 뒤에 가려진 ', '내 맘 사실 나도 몰라 what i want', '대체 왜 그게 중요해', ""we're gonna do it right"", 'will you join me?', '네 앞에 펼쳐진', '이 순간을 즐기면 돼 이대로', ""nothing's wrong, nothing's right"", 'lalalalala ', 'lalala lalala lalalalala ', 'lalala', 'lalala lalalalala', 'why so serious?', 'lalala lalala lalalalala ', 'lalala', 'lalala lalalalala ', 'why so curious?', 'lalala lalalalala']"
3,Snowy,02:53,"['몰아치는 꿈속으로 와', '눈앞이 온통 나로 덮인 채로', '헤매게 될 환상 속으로', 'now ah ah ah', '널 위한 막이 여기 올라', ""don't you wanna be the star of my own show?"", 'yeah yeah yeah', '휩쓸린 걸음 넌 거부 못 해', 'just follow 방향은 내가 정해', '왜 쉽게 스쳐갈 나를 기대해', '네 전불 뺏을 텐데 i like that', '시작은 so sweet', '사뿐 내린 첫눈같이', '갈수록 stormy', ""don't be scary, don't be scary"", '방심한 순간', '끝도 없이 뒤덮이지', 'never stop walking', '몰아치는 꿈속으로 와', '눈앞이 온통 나로 덮인 채로', '헤매게 될 환상 속으로', 'now ah ah ah', '널 위한 막이 여기 올라', ""don't you wanna be the star of my own show?"", 'nana nananana', 'nananana nananana', 'nana nananana', 'nananana nanana', 'must be a good boy', '갇힌 줄 모르는 fool boy', '왜 아직 몰라', ""you'll never break all my rules, ah"", '겁먹은 듯이 휘청인 step', '차가운 감각도 다 잊은 채', '은근한 호기심 나를 향해', '한 치 앞 모르는 채', '네 맘은 so sick', '뻗은 손이 아리겠지', '매서운 feeling', '어지러이 널 흔들지', ""그래도 don't stop"", '사랑이 늘 그런 거지', 'never stop walking', '깨지 못할 꿈속으로 와', '두 발이 오직 내게 묶인 채로', '춤추게 될 환상 속으로', 'now ah ah ah', '널 위한 무대 위로 올라', ""don't you wanna be the star of my own show"", 'ah ah ah', 'nana nananana', 'nananana nananana', 'nana nananana', 'nananana nanana', 'nana nananana', 'nananana nananana', 'nana nananana', 'nananana nanana', '쌓인 내 맘에', '찍힌 발자국 오직 너뿐이잖아', '달아나도 넌 내 안인 걸 oh', '깨지 못할 꿈속으로 와', '두 발이 오직 내게 묶인 채로', '춤추게 될 환상 속으로', 'now ah ah ah', '널 위한 무대 위로 올라', ""don't you wanna be the star of my own show"", 'ah ah ah', 'nana nananana', 'nananana nananana', 'nana nananana', 'nananana nanana', 'nana nananana', 'nananana nananana', 'nana nananana', 'nananana nanana']"
3,Freaky,02:55,"['na na yeah uh', 'no no no no no no', '말꼬리 붙잡고 늘여', '유치한 그 패턴', '배려 없는 태도', '투정만 늘어가 너', '반복되는 감정 낭비', '바닥까지 wasted', '봐줄수록 crazy', '애처럼 떼만 쓰는 꼴', 'i hate that, hate that', '아 정말 왜 이래 왜 이래', '네 입으로 뱉은 fake', '그 대가는 pain', ""넌 뼛속까지 it's freaky"", '지긋지긋해 so tricky', '울어도 뭐 어림없지', '혼자가 딱 어울리니', ""see how i'll leave it"", '멍청한 네겐 no need say', '무시가 정답인 듯해', ""i'm in my zone"", 'just leave me alone', '한껏 찡그려진 두 눈썹', '불쌍한 척하는 shaky voice', 'hold on 더는 선을 넘지 말기', 'you know 남은 기회까지 miss it', 'cut cut cut', '너를 cut it out now', 'better walk walk walk', '제발 좀 walk out of my life', 'all done', '이미 끝나 버린 사이에', '뭐 그리할 말이 많아?', 'hate that, hate that', '아 정말 왜 이래 왜 이래', '네 잘난 사랑은 fail', '자 여기서 end', ""넌 뼛속까지 it's freaky"", '지긋지긋해 so tricky', '울어도 뭐 어림없지', '혼자가 딱 어울리니', ""see how i'll leave it"", '멍청한 네겐 no need say', '무시가 정답인 듯해', ""i'm in my zone"", 'just leave me alone', 'hey boy 네가 자처한 일이니', '혹시나 작은 기대 따위는 말길', 'yeah 뒤늦게 후회하니? cry baby', 'uh 너를 버리고 난 set me free', '아픔은 너의 몫일 테니 babe', ""넌 뼛속까지 it's freaky"", '지긋지긋해 so tricky', '울어도 뭐 어림없지', '혼자가 딱 어울리니', ""see how i'll leave it"", '멍청한 네겐 no need say', '무시가 정답인 듯해', ""i'm in my zone"", 'just leave me alone', 'ay ay 어서 물러나 물러나', 'ay ay 여기까진 걸 너와 나 ', 'ay ay 전부 끝이나 끝이나', ""i'm in my zone"", 'just leave me alone', 'ay ay 어서 물러나 물러나', 'ay ay 여기까진 걸 너와 나 ', 'ay ay 전부 끝이나 끝이나', ""i'm in my zone"", 'just leave me alone']"
3,Boys Like You,03:43,"['why you calling me up saying sorry again', ""already told you we're done"", ""what didn't you get?"", ""don't forget you're the one "", 'that tried to get with my friends', 'the end the end the end the end', 'well you must be going crazy ', ""thinking i'll be back, i'm sorry"", ""cause you're crying like a baby "", 'but do i look like your mommy?', 'take a look into that mirror ', 'if you wonder why you lost me', 'gotta sit down and shut up', 'you did it to yourself', ""boy, gonna diss me? boy, i'm so pissed"", 'boy, gonna miss me, boy, you are dismissed', ""cuz i don't fall for boys like you i don't fall for"", ""i don't fall for boys like you i don't fall for"", 'boy, wanna date me? boy, outta date, yeah', 'boy, wanna “what? no!” boy, outta my way', ""cuz i don't fall for boys like you i don't fall for"", ""i don't fall for boys like you i don't fall for"", 'i see through sweet little lies and every excuse', 'when you start every fight, the blame is on you', ""one red flag and i'm gone already onto"", 'the next the next the next', 'well you must be going crazy', ""thinking i'll be back, i'm sorry"", ""cause you're crying like a baby "", 'but do i look like your mommy?', 'take a look into that mirror ', 'if you wonder why you lost me', 'gotta sit down and shut up', 'you did it to yourself', ""boy, gonna diss me? boy, i'm so pissed"", 'boy, gonna miss me, boy, you are dismissed', ""cuz i don't fall for boys like you i don't fall for"", ""i don't fall for boys like you i don't fall for"", 'boy, wanna date me? boy, outta date, yeah', 'boy, wanna “what? no!” boy, outta my way', ""cuz i don't fall for boys like you i don't fall for"", ""i don't fall for boys like you i don't fall for"", 'you can raise your voice, ', 'but know that you have no choice', ""don't care what you do you"", 'you can raise your voice, ', 'but know that you have no choice', ""don't care what you do you"", 'so turn around, walk away', 'you made ur bed, so u gotta lay', 'get outta my way', ""boy, gonna diss me? boy, i'm so pissed"", 'boy, gonna miss me. boy, you are dismissed', ""cuz i don't fall for boys like you i don't fall for"", ""cuz i don't fall for boys like you i don't fall for"", 'boy, wanna date me? boy, outta date, yeah', 'boy, wanna “what? no!” boy, outta my way', ""cuz i don't fall for boys like you i don't fall for"", ""cuz i don't fall for boys like you i don't fall for"", 'you can raise your voice, ', 'but know that you have no choice', ""don't care what you do you"", 'you can raise your voice, ', 'but know that you have no choice', ""don't care what you do you"", 'oh you']"
4,The Hydra,01:44,"[""do you think i'm fragile?"", '私の首を切ってみて', '어디 한번 날 부숴봐', ""do you think i'm bad?"", '그러면 날 추락시켜봐', '私を燃やしてみて', '私を黒い海に投げてみて', '몇 번이고 다시', 'again and again', 'もう一度もう一度', ""i'm antifragile"", 'i', '私は', '나는', ""i'm antifragile"", '다시 살아나', '추락하며 추는 춤', 'ミスや失敗を隠さない', 'i am not afraid of storms,', 'for i am learning how to sail my ship', '나는 점점 더 더 더 강해져', ""i'm antifragile"", ""i'm antifragile"", ""i'm antifragile"", ""i'm antifragile""]"
4,ANTIFRAGILE,03:04,"['anti ti ti ti fragile fragile ', 'anti ti ti ti fragile ', 'anti ti ti ti fragile fragile ', 'antifragile antifragile', '가시밭길 위로 riding you made me boost up ', '거짓으로 가득 찬 party 가렵지도 않아 ', '내 뒤에 말들이 많아 나도 첨 듣는 내 rival ', '모두 기도해 내 falling 그 손 위로 i’mma jump in ', 'yes gimme that', '걸어봐 위엄 like a lion 눈빛엔 거대한 desire ', '더 부어 gasoline on fire 불길 속에 다시 날아 rising', '잊지 마 내가 두고 온 toe shoes 무슨 말이 더 필요해 ', '무시 마 내가 걸어온 커리어 ', 'i go to ride till i die die', '더 높이 가줄게 내가 바랐던 세계 젤 위에 ', '떨어져도 돼 i’m antifragile antifragile ', '난 지금 on my way 갖다 버려 줘 너의 fairy tale ', 'now you know my name ', 'i’m antifragile antifragile', 'anti ti ti ti fragile fragile ', 'anti ti ti ti fragile ', 'anti ti ti ti fragile fragile ', 'antifragile antifragile', '“lovey lovey lovey dovey dovey dovey” ', '멋대로 정하네 나란 애에 대해 ', ""i don't know what to say i can't feel it "", '뜨거운 관심은 환영 귀여운 질투는 go ahead ', '줄 달린 인형은 no thanks 내 미랠 쓸 나의 노래 ', 'yes gimme that', '걸어봐 위엄 like a lion 눈빛엔 거대한 desire ', '더 부어 gasoline on fire 불길 속에 다시 날아 rising', '잊지 마 내가 두고 온 toe shoes 무슨 말이 더 필요해 ', '무시 마 내가 걸어온 커리어 ', 'i go to ride till i die die', '더 높이 가줄게 내가 바랐던 세계 젤 위에 ', '떨어져도 돼 i’m antifragile antifragile ', '난 지금 on my way 갖다 버려 줘 너의 fairy tale ', 'now you know my name ', 'i’m antifragile antifragile', 'anti ti ti ti fragile fragile ', 'anti ti ti ti fragile ', 'anti ti ti ti fragile fragile ', 'antifragile antifragile', 'we can break it baby ', 'rock it twist it lock it baby ', 'all i know is you can’t chain me ', '‘cause i’m gonna break out gonna gonna break out out ', 'we can break it baby ', 'rock it twist it lock it baby ', 'all i know is you can’t chain me ', ""'cause i’m gonna break out gonna gonna break out out"", '더 높이 가줄게 내가 바랐던 세계 젤 위에 ', '떨어져도 돼 i’m antifragile antifragile ', '난 지금 on my way 갖다 버려 줘 너의 fairy tale ', 'now you know my name ', 'i’m antifragile antifragile', 'anti ti ti ti fragile fragile ', 'anti ti ti ti fragile ', 'anti ti ti ti fragile fragile ', 'antifragile antifragile']"
4,Impurities,03:16,"['can you see huh?', '떨어진 한 방울 drip', '투명한 내 안에 섞여 들지', '아무렇지 않은 듯 keep on moving', 'impurities show you my impurities', '욕심내 더 like a witch', 'show you real me 검붉어지는 빛', '강렬하게 반짝여 glittery things', 'impurities show you my impurities', '천천히 밟아가 경계선을 넘어가', '검게 휩싸인 욕망들의 deep sign', '가시밭길 위로 상처투성이로 가', 'so natural invincible', ""ooh yeah don't wanna hide"", 'ooh yeah 과감히 fight', '상처로 가득한 단단한 불투명함', 'so natural 아름다워', 'i can see 선명해지는 desire', ""so here's my key"", '괜찮아 no matter what you say', 'can you see huh?', '떨어진 한 방울 drip', '투명한 내 안에 섞여 들지', '아무렇지 않은 듯 keep on moving', 'impurities show you my impurities', '욕심내 더 like a witch', 'show you real me 검붉어지는 빛', '강렬하게 반짝여 glittery things', 'impurities show you my impurities', 'goodness 혹은 badness', '이건 magic 아님 tragic', '다친대도 다시 try it oh', '심장의 빛깔은 마치 crimson', '타오를 듯한 내 안의 passion', '모험의 증거는 마치 necklace', '나를 더 빛나게 해', 'i can see 펼쳐진 destinations', ""so here's my key"", '괜찮아 no matter what you say', 'can you see huh?', '떨어진 한 방울 drip', '투명한 내 안에 섞여 들지', '아무렇지 않은 듯 keep on moving', 'impurities show you my impurities', '욕심내 더 like a witch', 'show you real me 검붉어지는 빛', '강렬하게 반짝여 glittery things', 'impurities show you my impurities', '짙어지는 욕망은 핏빛', '끝을 알 수 없는 내 wishes', '아름다워 난 with my scratches', ""just because it's what i am"", '시련 속에서 커진 power', '겁내지 않아 덮친 shadow', '다 이뤄 내 desire', ""just because it's what i am"", 'can you see huh?', '떨어진 한 방울 drip', '투명한 내 안에 섞여 들지', '아무렇지 않은 듯 keep on moving', 'impurities show you my impurities', '욕심내 더 like a witch', 'show you real me 검붉어지는 빛', '강렬하게 반짝여 glittery things', 'impurities show you my impurities']"
4,No Celestial,02:46,"['천사 같은 완벽함은 bye', '틀에 박힌 fantasy', '발칙하게 시작해 내 fight', 'rule은 필요 없잖니 owww!', 'fake wings', '내 손으로 tear off', ""time's up"", '두 발이 닿는 순간', 'just wanna live a real life', '솔직한 내 목소리를 들어줘', ""ain't no fear 난 이 순간 now"", '떨어져 down to earth', ""woo i'm no fxxxin' angel"", ""i'm no fxxxin' goddess"", '난 나일뿐이야', 'hold me tight', '어지러운 세상 꽉 잡아줘 항상', ""because you're by my side"", '멋대로 던져대는 시끄러운 얘기들', '건질 게 없네 한 귀로 흘려', '소란한 세상 속에 내 목소린 volume up', ""i'm sick and tired i'm so so done"", ""i'm sick and tired but not alone"", 'fake wings', '내 손으로 tear off', ""time's up"", '두 발이 닿는 순간', 'just wanna live a real life', '솔직한 내 목소리를 들어줘', ""ain't no fear 난 이 순간 now"", '떨어져 down to earth', ""woo i'm no fxxxin' angel"", ""i'm no fxxxin' goddess"", '난 나일뿐이야', 'hold me tight', '어지러운 세상 꽉 잡아줘 항상', ""because you're by my side"", ""i i i i i i'm not afraid"", 'ah ah ah yeah down to earth', ""i i i i i i'm not afraid"", 'ah ah ah yeah down to earth', 'just wanna show you everything', '언제나 있는 그대로 믿어줘', ""ain't no fear 난 이 순간 now"", '떨어져 down to earth', ""woo i'm no fxxxin' angel"", ""i'm no fxxxin' goddess"", '난 나일뿐이야', 'hold me tight', '어지러운 세상 꽉 잡아줘 항상', ""because you're by my side""]"
4,Good Parts (when the quality is bad but I am),02:36,"['i just wanna love myself 난', '좋을 때도 나쁠 때도', 'love my weakness', '화려했던 기대와는 달리 왠지 볼품없다 해도', 'find the good parts the good parts', '얄궂은 phone 화면 위로', '애꿎은 내 손가락만', '틱 틱 oh my 기분은 falling down', ""pic of mine zoom in out pretend i'm fine"", 'i just wanna love myself 난', '좋을 때도 나쁠 때도', 'love my weakness', '화려했던 기대와는 달리 왠지 볼품없다 해도', 'find the good parts the good parts', 'ooh good good ooh good good', 'ooh 실수해도 좋아 find the good parts', 'ooh good good ooh good good', 'ooh 이대로도 좋아 find the good parts', '모든 게 so blurry 하나 바랜 polaroid', '그게 때로는 better than the 4k cam', '흐릿한 내 맘을 아름답게 해', 'i just wanna love myself 난', '좋을 때도 나쁠 때도', 'love my weakness', '화려했던 기대와는 달리 왠지 볼품없다 해도', 'find the good parts the good parts', 'like a film 아련히 남을', '오늘을 wanna share', '좀 흐릿한 나', '창피한 reels 마주 볼 courage', '그거면 충분해', ""'cause i don't wanna blame my weakness"", '있는 그대로의 나를 사랑할래', '화려했던 기대와는 달리 왠지 볼품없다 해도', 'love my bad parts my bad parts', 'ooh good good ooh good good', 'ooh 실수해도 좋아 find the good parts', 'ooh good good ooh good good', 'ooh 이대로도 좋아 find the good parts', 'good good ooh good good', 'ooh 실수해도 좋아 find the good parts']"
5,오르트구름,03:26,"['어둠만이 나의 전부였던 동안', '숨이 벅차도록 달려왔잖아', ""never say 'time's up'"", '경계의 끝자락', '내 끝은 아니니까', '울타리 밖에 일렁이는 무언가', '그 아무도 모르는 별 일지 몰라', 'i wanna wanna be there', ""i'm gonna gonna be there"", '벅찬 맘으로 이 궤도를 벗어나', ""let's go"", '새로운 길의 탐험가', 'beyond the road', '껍질을 깨뜨려버리자', '두려움은 이제 거둬', '오로지 나를 믿어', '지금이 바로 time to fly', '두 눈앞의 끝 사뿐 넘어가', '한계 밖의 trip 짜릿하잖아', '녹이 슨 심장에 쉼 없이 피는 꿈', '무모하대도 믿어 난', '누구도 본 적 없는 낯선 우주 속에', '겁 없이 뛰어들어 fall fall fall fall', '답답한 가슴 안에', '불꽃을 피워낼래', 'shine and bright', '곧 잡힐 듯이 반짝이던 무언가', '꼭 달릴수록 멀어져도 난 좋아', 'i never never give up', ""i'm getting getting better"", '여정은 이미 시작된 지 오래야', ""let's go"", '끝이라 생각한 순간', 'beyond the road', '넓은 세상이 날 감싸 안아', '때로는 느릿해도', '가끔은 지친대도', '멈추지 않고 let me fly', '두 눈앞의 끝 사뿐 넘어가', '한계 밖의 trip 짜릿하잖아', '녹이 슨 심장에 쉼 없이 피는 꿈', '무모하대도 믿어 난', '누가 뭐래도 믿어 난', 'go 다치고 망가져 버거워진 항해', 'go 숨 한 번 고르고 이어가면 ok', '구름 너머 세상을 내 품에 안을래', '두 눈앞의 끝 사뿐 넘어가', '한계 밖의 trip 짜릿하잖아', '녹이 슨 심장에 쉼 없이 피는 꿈', '무모하대도 믿어 난', '나의 여정을 믿어 난']"
5,살별,03:15,"['c/2022yh', '발견으로 태어날 테니', '이렇게만 적을래', '깨지고 부딪혀도', '나 가는 길에는 차질 없어', '가끔 외롭긴 해도', '저 멀리 푸른 점에', '잘 살고 있는 사람들은', '끝없이 여길 동경하겠지', '살별의 그림자가', '돌덩이에 지나지 않더라도', '타오를 거야 궤도에 존재하는 이유', '이 비행의 끝에는', '분명 너의 소원이 될 거라고', '작은 목소리로 우리에 축복을 빌어볼게', '질문은 접어두자', '지금 이 순간 의심은 없어', '목적을 확실하게', '왜 빙빙 맴도냐고', '그런 말을 들을 시간 없어', '사실이 아니란 걸 알아', '살별의 그림자는', '뜨겁게 녹아가는 얼음 속에', '타오를 거야 궤도에 존재하는 이유', '이 여정의 끝에서', '분명 너의 미래가 될 테니까', '작은 목소리로 우리에 축복을 빌어줘', '한순간에 사라질 무력한 우주 먼지에는', '세상에 새겨질 서로 다른 이야기가 있어', '하고 싶었던 중요한 얘기가 있어', '듣기만 해줘도 돼', '영원이란 것 그 속에 잠들어 버린대도', '나를 잊지 말아 줘', '뜨겁게 타오를 때에', '네 곁에 있을게', '살별의 그림자가', '돌덩이에 지나지 않더라도', '밝게 타올라 궤도에 존재하고 싶어', '이 비행의 끝에서', '하나 너의 소원을 들어줄게', '아마 그건 네가 가졌던 힘과 용기일 거야']"
