앨범ID,곡명,가사
6,눈동자,"['아주 오래전에 느껴왔던', '나를 보는 눈동자', '그 어느 곳에 있어봐도', '피할 수 없어', '내게 무슨 말을 하고픈지', '이미 알고 있지만', '그댄 그저 나를 바라볼 뿐', '말하지 않네', '사랑은 은은하게', '다가오기도 하지만', '순간에도 느껴지는 것', '이제 내게 말을 해주오', '그대 나를 처음 본 순간', '이미 나를 사랑하고 있었다고', '그대 나를 사랑하기에', '오랫동안 바라보고 있었다고', '그대 나를 처음 본 순간', '이미 나를 사랑하고 있었다고', '그대 나를 사랑하기에', '오랫동안 바라보고 있었다고', '내게 무슨 말을 하고픈지', '이미 알고 있지만', '그댄 그저 나를 바라볼 뿐', '말하지 않네', '사랑은 은은하게', '다가오기도 하지만', '순간에도 느껴지는 것', '이제 내게 말을 해주오', '그대 나를 처음 본 순간', '이미 나를 사랑하고 있었다고', '그대 나를 사랑하기에', '오랫동안 바라보고 있었다고', '그대 나를 처음 본 순간', '이미 나를 사랑하고 있었다고', '그대 나를 사랑하기에', '오랫동안 바라보고 있었다고', '그대 나를 처음 본 순간', '이미 나를 사랑하고 있었다고', '그대 나를 사랑하기에', '오랫동안 바라보고 있었다고']"
6,질투,"['넌 대체 누굴 보고 있는 거야', '내가 지금 여기', '눈앞에 서있는데', '날 너무 기다리게 만들지 마', '듣고 있을 거라 생각하지 마', '많은 것을 바라지 않아', '그저 사랑의 눈빛이 필요할 뿐이야', '나의 마음 전하려 해도', '너의 눈동자는', '다른 말을 하고 있잖아', '서로를 잘 안다고 느꼈었지', '그래서 사랑이라 생각했어', '너무 멀지 않은 곳에 있어줘', '언젠간 너는 내게 말할 거야', '사랑한다고', '넌 누굴 위해 웃고 있는 거야', '내가 지금 여기', '눈앞에 서있는데', '날 너무 기다리게 만들지 마', '항상 곁에 있다 생각하지 마', '많은 것을 바라지 않아', '그저 사랑의 눈빛이 필요할 뿐이야', '나의 마음 전하려 해도', '너의 눈동자는', '다른 말을 하고 있잖아', '서로를 잘 안다고 느꼈었지', '그래서 사랑이라 생각했어', '너무 멀지 않은 곳에 있어줘', '언젠간 너는 내게 말할 거야', '서로를 잘 안다고 느꼈었지', '그래서 사랑이라 생각했어', '너무 멀지 않은 곳에 있어줘', '언젠가 너는 내게 말할 거야', '서로를 잘 안다고 느꼈었지', '그래서 사랑이라 생각했어', '너무 멀지 않은 곳에 있어줘', '언젠가 너는 내게 말할 거야', '사랑한다고']"
6,너의 마음을 내게 준다면,"['홀로이 서있는 그대는', '그저 눈물만 보이고 있네요', '왠지 나 슬퍼져요', '이제 난 견딜 수 없어요', '그대도 누군가 원하잖아요', '이 마음 느끼나요', '내게 전해줘 그대의 사랑을', '마음속 깊이 느낄 수 있도록', '홀로 견딜 수만 없는', '그대 마음을 난 알고 있어요', '내게 말해죠 날 사랑한다고', '돌아서면 난 없을지도 몰라', '이제 더 이상 난', '기다릴 순 없어요', '이제 난 견딜 수 없어요', '그대도 누군가 원하잖아요', '이 마음 느끼나요', '내게 전해줘 그대의 사랑을', '마음속 깊이 느낄 수 있도록', '홀로 견딜 수만 없는', '그대 마음을 난 알고 있어요', '내게 말해죠 날 사랑한다고', '돌아서면 난 없을지도 몰라', '이제 더 이상 난', '기다릴 순 없어요', '이 세상 끝까지라도 가리', '그대가 있다면', '아직은 힘 겼지만', '이 마음만은 변함없으리', '내게 말해죠 날 사랑한다고', '돌아서면 난 없을지도 몰라', '이제 더 이상 난', '기다릴 순 없어요']"
6,한번만 더,['']
6,어떤 그리움,"['그대를', '바라보면', '포근함을 느꼈지', '아직도 나에겐', '남아있는 그대의 모습', '나의 마음', '고요하게 해', '지나간', '기억 속에', '그대 모습 생각나', '견딜 수가 없는', '혼자만의 외로움들이', '나의 마음', '허무하게 해', '언젠가 그대는', '눈물을 흘리며', '내게 말했었지', '사랑은', '슬픈 이별보다', '아픈 거라고', '하지만', '내 님 떠나고', '이젠 나 홀로 남아', '그대의', '앞길을', '비추네', '지나간', '기억 속에', '그대 모습 생각나', '견딜 수가 없는', '혼자만의 외로움들이', '나의 마음', '허무하게 해', '언젠가 그대는', '눈물을 흘리며', '내게 말했었지', '사랑은', '슬픈 이별보다', '아픈 거라고', '하지만', '내 님 떠나고', '이젠 나 홀로 남아', '그대의', '앞길을', '비추네']"
6,시간속의 향기,"['예쁘게 세상을 살아가는 것처럼', '행복한 건 없겠지', '우리 때로는', '힘이 들고 외롭지만', '다시는 또 다른', '슬픔이란 없는 것', '그대 곁에 있으면', '우리 사랑은 영원할 뿐이야', '그대 두 눈 바라보면은', '포근함을 느낄 수 있지', '너무나 아름다운 모습에', '할 말을 잃었나 봐', '그대 미소 나의 마음에', '작은 꿈을 안겨주었지', '이제는 잊을 수 있을 거야', '지나왔던 시간들', '그대는 어느새 내게', '살며시 다가와 주었고', '나도 모르게 사랑을 느꼈어', '예쁘게 세상을 살아가는 것처럼', '행복한 건 없겠지', '우리 때로는', '힘이 들고 외롭지만', '다시는 또 다른', '슬픔이란 없는 것', '그대 곁에 있으면', '우리 사랑은 영원할 뿐이야', '그대는 어느새 내게', '살며시 다가와 주었고', '나도 모르게 사랑을 느꼈어', '예쁘게 세상을 살아가는 것처럼', '행복한 건 없겠지', '우리 때로는', '힘이 들고 외롭지만', '다시는 또 다른', '슬픔이란 없는 것', '그대 곁에 있으면', '우리 사랑은 영원할 뿐이야', '예쁘게 세상을 살아가는 것처럼', '행복한 건 없겠지', '우리 때로는', '힘이 들고 외롭지만', '다시는 또 다른', '슬픔이란 없는 것', '그대 곁에 있으면', '우리 사랑은 영원할 뿐이야']"
6,보이네,"['보이네 그 골목길이 보이네', '보이네 그 가로등이 보이네', '한밤 더 지나면 돌아오려나', '처음으로 만나서 손목 잡더니', '그리움만 또 내 가슴을 적시네', '그 님을 생각하면서', '내 모습이 야위어 가고', '내 꿈을 여기 남긴 채', '긴 세월이 흘러가고 있는데', '우리는 왜 만날 수가 없을까', '우리는 왜 만날 수가 없을까', '보이네 그 불빛들이 보이네', '보이네 그 눈동자가 보이네', '세월 속에 묻혀서 잊히려 나', '식은 찻잔 남긴 채 떠나버리네', '그리움만 또 내 가슴을 적시네', '그 님을 생각하면서', '내 모습이 야위어 가고', '내 꿈을 여기 남긴 채', '긴 세월이 흘러가고 있는데', '우리는 왜 만날 수가 없을까', '우리는 왜 만날 수가 없을까', '보이네 그 불빛들이 보이네', '보이네 그 눈동자가 보이네', '보이네 그 골목길이 보이네', '보이네 그 가로등이 보이네', '보이네 그 불빛들이 보이네', '보이네 그 눈동자가 보이네', '보이네 보이네', 'so i am to think of cry']"
6,사랑은 유리 같은 것,"['정말 몰랐어요', '사랑이란 유리 같은 것', '아름답게 빛나지만', '깨어지기 쉽다는 걸', '이제 깨어지는', '사랑의 조각들은', '가슴 깊이 파고드는', '견딜 수 없는 아픔이에요', '슬픔은 잊을 수가 있지만', '상처는 지울 수가 없어요', '오랜 시간이 흘러도', '희미해질 뿐이에요', '사랑하는 그대여', '이것만은 기억해줘요', '그토록 사랑했던 내 영혼은', '지금 어두운 그림자뿐임을', '이제 깨어지는', '사랑의 조각들은', '가슴 깊이 파고드는', '견딜 수 없는 아픔이에요', '슬픔은 잊을 수가 있지만', '상처는 지울 수가 없어요', '오랜 시간이 흘러도', '희미해질 뿐이에요', '사랑하는 그대여', '이것만은 기억해줘요', '그토록 사랑했던 내 영혼은', '지금 어두운 그림자뿐임을', '지금 어두운 그림자뿐임을']"
6,그대는 인형처럼 웃고 있지만,"['그대는 항상 내 곁에 있지만', '내겐 소용없어요', '그대는 항상 내 맘에 있지만', '그대 마음 아직 모르겠어요', '걷고 싶다 말하면 무얼 해', '두 눈만 깜박이는 걸', '보고 싶다 말하면 무얼 해', '딴 생각에 빠진 눈빛인걸', '그댄 인형같이 웃고 있지만', '표정이 없어요', '햇살이 쏟아지던 날', '내 청춘 햇살 받던 날', '나는 아예 포기했어요', '그대는 항상 내 곁에 있지만', '내겐 소용없어요', '그대는 항상 내 맘에 있지만', '그대 마음 아직 모르겠어요', '걷고 싶다 말하면 무얼 해', '두 눈만 깜박이는 걸', '보고 싶다 말하면 무얼 해', '딴 생각에 빠진 눈빛인걸', '그댄 인형같이 웃고 있지만', '표정이 없어요', '햇살이 쏟아지던 날', '내 청춘 햇살 받던 날', '나는 아예 포기했어요', '내겐 소용없어요']"
6,핑클 스페셜 동영상 모음,[' ']
7,Intro,"['지오디 지오디 지오디 지오디 지오디....', '여러분 안녕하십니까', '여기는 지오디 콘서트가', '열리고 있는 잠실 주경기장입니다.', '많은 팬들과 기자들은', '콘서트를 끝내고 나올', '지오디를 기다리고 있는데요..', '꺄아악', '네! 지금 지오디가 나오고 있습니다.', '박준형 씨 안녕하세요.', '오늘 콘서트를 끝냈는데', '기분이 어떠세요?', '네 어 너무 좋아요 좋아요', '자 지금 막 콘서트를 끝냈는데', '심정이 어떠세요?', '아 너무 감사드리고요', '더 열심히 하겠습니다..', '감사합니다', '자 호영 씨 호영 씨', '사랑하는 팬 여러분들께 한마디 해주십시오', '네 네 너무 감사하고요 네~ 예 감사합니다', '네 지오디 여러분 가지 마시고요', '하나만 질문 부탁합니다', '하나만 대답해주세요', '네 다음 콘서트 계획은 언제죠?', '아 예 아 예 감사드립니다 예', '이번 콘서트에서 실수한 거 있으세요?', '뭐라고요?', '실수한 거 있으세요?', '기억나는 실수 장면', '아휴 어쨌든 감사드리고요', '여러분 고마워요', '네 지오디 여러분 잠깐만 질문하나 부탁합니다', '가지 마세요 잠깐만요', '형 이게 언제까지 갈까?', '글쎄? 나도 모르겠어...', '하지만 분명히 언젠간 끝날 거야', '그러겠지?', '그럼 그다음엔 우린 뭘까?']"
7,길,"['내가 가는 이 길이 어디로 가는지', '어디로 날 데려가는지', '그곳은 어딘지', '알 수 없지만 알 수 없지만', '알 수 없지만', '오늘도 난 걸어가고 있네', '사람들은 길이 다 정해져 있는지', '아니면 자기가 자신의 길을', '만들어 가는지', '알 수 없지만 알 수 없지만', '알 수 없지만', '이렇게 또 걸어가고 있네', '나는 왜 이길에 서 있나', '이게 정말 나의 길인가', '이 길의 끝에서 내 꿈은 이뤄질까', '무엇이 내게 정말 기쁨을 주는지', '돈인지 명옌지 아니면', '내가 사랑하는 사람들인지', '알고 싶지만 알고 싶지만', '알고 싶지만', '아직도 답을 내릴 수 없네', '자신 있게 나의 길이라고', '말하고 싶고 그렇게 믿고', '돌아보지 않고 후회도 하지 않고', '걷고 싶지만 걷고 싶지만', '걷고 싶지만', '아직도 나는 자신이 없네', '나는 왜 이 길에 서 있나', '이게 정말 나의 길인가', '이 길의 끝에서 내 꿈은 이뤄질까', '나는 무엇을 꿈꾸는가', '그건 누굴 위한 꿈일까', '그 꿈을 이루면 난 웃을 수 있을까', '오 지금 내가', '어디로 어디로 가는 걸까', '나는 무엇을 위해', '살아야 살아야만 하는가', '나는 왜 이 길에 서 있나', '이게 정말 나의 길인가', '이 길의 끝에서 내 꿈은 이뤄질까', '나는 무엇을 꿈꾸는가', '그건 누굴 위한 꿈일까', '그 꿈을 이루면 난 웃을 수 있을까']"
7,다시,"['사랑한단 말을 드디어 하려고', '모든 준비를 끝내 놓고서', '그대 집 앞에 있는 꽃집에 들려', '꽃을 한 다발 들고서', '그대 집으로 가 문을 두드려도', '아무런 대답이 없는 거야', '그때 옆집에 아주머니가', '네가 어제 떠났다는 거야', '그때 난 정말 결심했어', '행여 널 다시 만나게 된다면', '그땐 정말 다시', '절대 놓치지 않을 거라고 오', '나 오늘 밤 그대가', '저 문을 열고 들어오면은', '준비한 음식과 멋진 음악과', '빛나는 촛불을 앞에 두고 오', '다 모두 다 말할 거야', '내가 얼마나 기다렸는지', '네가 다시 오기를', '우리가 다시 다시 만나기를', '어디로 갔는지 혹시 아시는지', '물으니 모르신다는 거야', '그냥 저 멀리 바다 건너 멀리', '간다고 말을 했다는 거야', '다리가 풀려서 주저앉고 나서', '그동안 용기가 없어 말을 못 한', '내가 싫어서 또 한심해서', '견딜 수가 없었던 거야 오', '그때 난 정말 결심했어', '행여 널 다시 만나게 된다면', '그땐 정말 다시', '절대 놓치지 않을 거라고 오', '나 오늘 밤 그대가', '저 문을 열고 들어오면은', '준비한 음식과 멋진 음악과', '빛나는 촛불을 앞에 두고', '다 모두 다 말할 거야', '내가 얼마나 기다렸는지', '네가 다시 오기를', '우리가 다시 다시 만나기를', '그래 나 이제 와서', '바보같이 이렇게 네가 가고 나서', '그러고 나서 이렇게', '고백을 하고 있어', '사랑한다고 사랑한다고', '돌아오라고', '나의 고백이 메아리로 멀리 퍼져', '너에게 닿을 수만 있다면', '목이 터져라 소리치고 싶어', '내 말 들려 사랑한다고', '돌아와 내 말 들려', '다 모두 다 말할 거야', '내가 얼마나 기다렸는지', '네가 다시 오기를', '우리가 다시 다시 만나기를', '우리가 다시 다시 만나기를']"
7,바보,"['나를 보고 바보라고', '모두들 모여 놀리지만', '그렇지만 나도', '모든 걸 알고 있지만', '하지만 사랑이 너무 깊어', '가슴이 너무 아파', '잊을 수 없어', '그게 너무나 슬퍼', '바보란 말이', '원래 그렇듯이', '그 뜻이 머리를 쓰지', '못한다는 거지', '어차피 끝난 사랑', '희망이 없는 사랑', '계속 기다리면', '머리가 나쁜 거지', '알지 나라고', '왜 그걸 모르겠어', '그러면 바보 같다는 걸', '왜 모르겠어', '하지만 가슴이 머리를', '따르지 않으면', '머리가 아무리 좋아도', '다 소용없어', '내 가슴이 그래', '널 떠난 이후로', '널 찾아달래', '없다고 끝났다고', '그래도 계속 그래', '그러면 바보라고', '바보짓이라고', '아무리 말을 해도', '그래도 계속 그래', '난 그대밖에 몰라', '그래 아직도 난', '이렇게 바보같이 살아', '다 나를 놀리지만', '고개 돌리지만', '그래도 그대밖에 몰라', '혹시 혹시란 생각 땜에', '내가 더 이러는 거 같아', '그건 다시 말해', '네가 다시 내 곁에', '돌아올지도 모른다는 생각 땜에', '아직도 미련을 버리지 못하고', '널 기다리네', '왜왜 도대체 왜 이러는지', '네 사랑이 얼마나', '독하길래 이러는지', '내 가슴은 완전히 굳어버리고', '내 머릿속에도 온통', '그대의 생각들로', '가득 차 있고', '미친 사람처럼 울고 웃고', '정신 나간 사람처럼', '밤거리를 헤매고', '닮은 사람만 봐도 달려가', '너의 이름 부르고', '고장 난 시계처럼', '아무런 의미도 없이', '바퀴가 돌아가고 돌아가다', '돌아가다 곧 멈출 것 같고', '네가 오지 않으면', '난 희망이 없어', '돌아와 네가 떠나고', '난 바보를 변해 가고 있어', '난 그대밖에 몰라', '그래 아직도', '난 이렇게 바보같이 살아', '다 나를 놀리지만', '고개 돌리지만', '그래도 그대밖에 몰라', '난 그대밖에 몰라', '그래 아직도 난', '이렇게 바보같이 살아', '다 나를 놀리지만', '고개 돌리지만', '그래도 그대밖에 몰라', '지금 그 남자가', '너를 버리면', '그리고 다음 남자가', '또 그러면', '그때쯤이면 가슴에', '깊은 상처를 입으면', '바로 그 순간', '내가 딱 나타나는 거야', '그리고 울고 있는', '널 안아주는 거야', '그러면 넌 다시', '나와 사랑에 빠지고', '다시 예전처럼', '우리가 행복했을 때처럼', '달콤한 입맞춤을 하는 거야', '난 그대밖에 몰라', '그래 아직도 난', '이렇게 바보같이 살아', '다 나를 놀리지만', '고개 돌리지만', '그래도 그대밖에 몰라', '난 그대밖에 몰라', '그래 아직도 난', '이렇게 바보같이 살아', '다 나를 놀리지만', '고개 돌리지만', '그래도 그대밖에 몰라']"
7,니가 있어야 할 곳,"['like this yall to the', 'break of down', 'do you feel me every', 'body come on', 'like this yall to the', 'break of down', 'do you feel me every', 'body come on', 'like this yall to the', 'break of down', 'do you feel me every', 'body come on', 'like this yall to the', 'break of down', '그냥 feel me every', 'body come on', '네가 나에게 안녕이라고', '말하던 날', '다른 남자가 생겼다고', '말하던 날', '널 말리는 날 붙잡던 날', '뿌리치고 돌아서는 너를', '보며 어느 날', '네가 다시 돌아올지도 모른다는', '생각이 들었지만', '난 그래도 그러면 안 되지', '나를 이렇게까지 아프게 하며', '애써 떠나는 널 보니', '정말 사랑하나 했어', '나는 그때 네가 돌아서던 그때', '정말 너의 행복을 빌었어', '근데 이제 와 이렇게 이런', '모습으로 내게', '나타나면 어떡해 내 맘 아프게', '날 떠났으면 버렸으면', '그 사람과 행복해야 하잖아', '왜 이렇게 바보같이 울고 있어', '내가 가지 말랬잖아', '어서 내게 돌아와 어서 여기', '내 곁으로 돌아와', '네가 있어야 할 곳은 여기야', '다시 내게 돌아와 지금', '그 남자는 너를 잘 몰라', '너를 이해하는 사람은 나뿐이야', 'like this yall to the', 'break of down', 'do you feel me every', 'body come on', 'like this yall to the', 'break of down', 'do you feel me every', 'body come on', 'like this yall to the', 'break of down', 'do you feel me every', 'body come on', 'like this yall to the', 'break of down', '그냥 feel me every', 'body come on', 'yeah let me show', ""you how's feel"", 'any goes a little some', 'like this go out', '이렇게 될 줄 알았으면', '보내지 않았지', '아니 알았어도 할 수 없이', '보냈겠지', '네가 원하는 거라면 난', '다 해 줬으니까', '너만 행복하다면', '그걸로 됐으니까', '보낸 거야 그래서', '보낸 거야 바보야', '그런데 이게 뭐야 이게 다야', '내가 보고 싶어 했던 네', '모습은 이런 게 아니야', '이럴 줄 알았으면 너를', '안 보냈단 말이야', '날 떠났으면 버렸으면', '그 사람과 행복해야 하잖아', '왜 이렇게 바보같이 울고 있어', '내가 가지 말랬잖아', '어서 내게 돌아와 어서 여기', '내 곁으로 돌아와', '네가 있어야 할 곳은 여기야', '다시 내게 돌아와 지금', '그 남자는 너를 잘 몰라', '너를 이해하는 사람은 나뿐이야', '어서 내게 돌아와 어서 여기', '내 곁으로 돌아와', '네가 있어야 할 곳은 여기야', '다시 내게 돌아와 지금', '그 남자는 너를 잘 몰라', '너를 이해하는 사람은 나뿐이야', '어서 내게 돌아와 어서 여기', '내 곁으로 돌아와', '네가 있어야 할 곳은 여기야', '다시 내게 돌아와 지금', '그 남자는 너를 잘 몰라', '너를 이해하는 사람은 나뿐이야', 'like this yall to the', 'break of down', 'do you feel me every', 'body come on', 'like this yall to the', 'break of down', '그냥 feel me every', 'body come on']"
7,슬픈 사랑,"['네 맘속 너무 작은 내 모습이', '어쩔 수 없는 벽이 되어버렸어', '널 위해 해줄 수 있는 게 없어', '미안해 이젠 나의 맘을 이해해', '지금 나 도착했어 여기 널 만나기로', '우리 처음 만났었던 바로 그곳으로', '오늘도 항상 그랬듯이 먼저 나와', '나를 기다리고 있는 그 모습이', '밝은 햇살에 비춰 눈부셔', '지금 너의 모습이 나의 가슴에 묻혀', '영원히 남아 있을 거야', '잊지 못할 거야 사랑해 하지만 오늘이', '우리의 마지막인 거야 끝인 거야', '그래 맞아 그랬었지 언제나 함께', '우리 둘만의 사랑 키워가곤 했지', '이젠 너의 환한 웃음 속에 슬픔', '없게 해달라는 기도만이', '마음속에서 커져가', '나 다 포기해도 좋아', '다 네가 있기 때문에', '알기에 너무나 소중한 사랑이기에', '힘이 드는 걸 이제는 보내야 한다고', '외치는 마음뿐인걸', '우리의 예쁜 추억 나 생각나', '햇살에 비친 너의 모습 생각나', '이제는 모두가 추억일 뿐', '보내야 한다는 걸 잘 알고 있어', '다가갈 수 없어 가슴이 울고 있어', '화려함에 둘러싸인', '너의 모습을 보고 있어', '저기 창가에 비친', '내 모습 왜 이리 초라한지', '어쩌면 우린 서로 다른', '세상에 사는 건지', '용기를 내어 말하기가', '너무 힘든걸', '아무것도 필요 없다고 나', '생각했는걸', '깨달았어 너를 보내야만 했어', '돌아서서 다가갈 수 없었어', '어쩌지 어디서 어떻게 말을 하지', '결국 이거였어 그래 알아버렸지', '너와 나 이루어질 수 없다는', '너와 나 너무나 다른', '세상 속에 있다는 사실', '그 슬픈 사실 하지만', '받아들일 수밖에 없는 현실', '그것이 진실 어떡하면', '어떻게 하면 다른 길이 있다면', '아니 너만 행복해질 수 있다면', '잊어줘 너와 나의 모든 사랑', '떠나줘 아무것도 없는 내게서', '나에게 주었던 너의 사랑', '흘러간 시간 속에 모두 묻어줘', '간지러워 이러지 마', '왜 그래 일로 와봐', '어 잠깐만 잠깐만', '사람들이 보잖아', '보긴 누가 본다 그래', '아무도 없잖아', '아무튼 하지 마', '야 나 그럼 진짜 안 한다', '앞으로 계속 절대 안 한다', '알았지 알았지 치', '나 지금 왜 그렇게 슬퍼지나', '알고 있었는데 왜 난 울고 있나', '이젠 어떡하나 너 없는 난', '왜 나만 돌아서지 못하고 서있나', '나 지금 왜 이렇게 슬퍼지나', '알고 있었는데 왜 난 울고 있나', '이젠 어떡하나 너 없는 난', '왜 나만 돌아서지 못하고 서있나']"
7,나는 알아,"['미안해', '요즘 너무 바빠서', '라고 말하는 너의 눈빛이 흔들려', '너의 불안한 마음', '애써 가려보려', '너의 달콤한 말로 또', '나를 속여보려 하지만', '너의 한없이 어색한 미소가', '그게 사실이 아니라고', '내게 말해주고 있어', '나 이미 알고 있어', '그러니 더 이상 애써 변명하지 마', '괜히 그럴 필요 없어', '우연히 너를 봤어', '지난 토요일 밤', '멀리서 봤는데 왠지', '넌 것 같단 예감에', '따라가보니 너의', '집 앞에서 서더라고', '문을 열고 내리는데', '네가 맞더라고', '그 뒤에 내리는 남자 흠 멋있었어', '키도 크고 옷도 근사했어', '정말 오랜만에 봤어', '네가 활짝 웃는 모습 참 예뻤어', '웃고 있지만', '겉으론 다 모른 척하지만', '오 나는 알아', '믿고 싶지만 너의 말을', '나도 믿고 싶지만', '난 이미 다 알고 있는 걸', '그 모습을 보는데 이상하게', '화가 나는 게 아니라', '난 나 자신에게', '그래 보내야 할 때가 된 것 같아', '라고 말하게 되는 걸 보니', '이미 마음속에', '이렇게 될 것 같다고', '생각하고 있었나 봐', '그래서 아는 체도 못하고', '이젠 나와 여기까진가 봐', '그러고 말았나 봐', '못 본 체하며', '돌아서는 게 편했나 봐', '따지고 싶은 마음도', '붙잡고 싶은 마음도', '들지 않더라고', '그저 네가 지금도 말을 하지 못해', '계속 다른 말만 하고', '왜 연락이 안 됐는지', '설명하려 하고', '왜 내게 이렇게 거짓말을 하는지', '나는 준비가 됐는데', '왜 계속 이러는지 안타까울 뿐이야', '어서 먼저 말해 그래야 네가 편해', '웃고 있지만', '겉으론 다 모른 척하지만', '하지만 나는 알아', '믿고 싶지만 너의 말을', '나도 믿고 싶지만', '난 이미 다 알고 있는 걸', '항상 헤어지자는', '말을 하려고 하는', '사람들은 공통적인', '특징이 있지 그것들은', '첫째 눈을 절대로', '마주치지 못해', '둘째 쓸데없는 얘길', '굉장히 오래 해', '셋째 뭔가 말을 하려고 하다못해', '넷째 그러다 처음 하는 말 미안해', '첫째 둘째 셋째 넷째', '모두 맞네 행복해', '우우', '난 모른 척 하지만 나는 알아', '난 믿고 싶지만 난 믿고 싶지만', '사실이 아닌 걸 알아 우', '난 이미 다 알아', '난 믿고 싶지만', '너의 말이 사실이 아닌 걸 알아']"
7,모르죠,"['사랑이라는 거 참 쉽지 않더군', '열심히 사랑하다고 해서', '뜻대로 되는 게 아니더군', '헤어지자는 말', '참 생각처럼 나오지 않더군', '막상 너의 얼굴을 보니', '그냥 입이 떨어지지 않더군', '그래서 결국 전화를 걸어', '미리 적어놓은 종이를 보며', '계속 읽어 내려가고', '내가 할 말만 하고', '그냥 전화를 끊었지', '그래서 넌 내 맘을 모르지', '아직도 너는 내 마음이', '먼저 변한 줄 알더군', '그래서 우리가', '헤어졌다는 사실보다', '네가 먼저', '버림받았다는 사실이', '너를 힘들게 하는 것 같더라', '참 어쩜 그렇게', '너 같은 생각이니', '어쩜 그렇게 끝까지 그러니', '그러는 널 그런 널', '왜 난 잊질 못하니', '모르죠 그댄 정말 나를 모르죠', '헤어지는 이 순간조차', '그댄 내 맘을 모르죠', '너를 처음 봤을 때', '난 정말 반했어', '가슴이 두근거려', '잠을 잘 수가 없었어', '네가 사람들과 얘기하는 모습', '웃고 떠들고 장난치는 모습', '난 한순간도', '눈을 뗄 수가 없었어', '너무 이뻐서 자신이 없었어', '그 순간부터', '우리가 사귀는 순간 내내', '불안했어', '너무나 사랑했기 때문에', '조금은 어린 나이에 나를 만나', '어쩜 답답하고', '해보지 못한 것도 많아', '행여 그게 이유가 돼서', '떠나지 않을까', '하는 생각에', '네가 하고 싶다고 하면', '뭐든지 다 하게 해줬고', '너의 말도 안 되는 주장', '다 들어줬고', '그러다 보니 너만의 세계는', '점점 커져갔어', '어느새 난 견딜 수', '없을 정도로', '작은 부분이었어', '모르죠 그댄 정말 나를 모르죠', '헤어지는 이 순간조차', '그댄 내 맘을 모르죠', '그렇게 헤어지고 나서', '너는 나에게', '두 번의 전화를 걸어서는', '어떻게 지내냐며', '왜 전화를 안 하냐며', '아무 일 없는 듯이', '내게 말을 했지', '난 적어도 미안하단 말이나', '아니면 그런', '목소리 라도 내거나', '그럴 줄 알았어', '하지만 역시 넌 그대로였어', '그래서 할 수 없이', '또 전화를 끊었어', '아직은 헤어지기 싫단 그 말을', '내 맘속에 있는 그 말을', '못다 한 말을 모르죠', '모르죠 그댄 나를', '그댄 정말 나를 모르죠', '헤어지는 이 순간조차', '그대 내 맘을 모르죠', '모르죠 그댄 정말 나를 모르죠', '헤어지는 이 순간조차', '그댄 나를 모르죠']"
